t,sp,unit,r_flw,f_flw,rpm,sps,top,cal%,vol_uL,mass_g,pumpOn
3940303,500,uL/min,920,501,12.9,1374,1421,0,42400,41.128,1
3940324,500,uL/min,671,501,12.9,1374,1421,0,42401,41.129,1
3940345,500,uL/min,703,501,12.9,1374,1421,0,42401,41.129,1
3940365,500,uL/min,736,501,12.9,1374,1421,0,42401,41.129,1
3940386,500,uL/min,730,501,12.9,1374,1421,0,42401,41.129,1
3940407,500,uL/min,660,501,12.9,1374,1421,0,42401,41.129,1
3940428,500,uL/min,682,501,12.9,1374,1421,0,42401,41.129,1
3940448,500,uL/min,662,501,12.9,1374,1421,0,42402,41.13,1
3940469,500,uL/min,712,501,12.9,1374,1421,0,42402,41.13,1
3940490,500,uL/min,689,501,12.9,1374,1421,0,42402,41.13,1
3940511,500,uL/min,627,501,12.9,1374,1421,0,42402,41.13,1
3940531,500,uL/min,578,501,12.9,1374,1421,0,42402,41.13,1
3940552,500,uL/min,582,501,12.9,1374,1421,0,42402,41.13,1
3940573,500,uL/min,566,501,12.9,1374,1421,0,42403,41.131,1
3940594,500,uL/min,568,501,12.9,1374,1421,0,42403,41.131,1
3940614,500,uL/min,498,501,12.9,1374,1421,0,42403,41.131,1
3940635,500,uL/min,465,501,12.9,1374,1421,0,42403,41.131,1
3940656,500,uL/min,411,501,12.9,1374,1421,0,42403,41.131,1
3940676,500,uL/min,166,501,12.9,1374,1421,0,42403,41.131,1
3940697,500,uL/min,-316,501,12.9,1374,1421,0,42404,41.132,1
3940718,500,uL/min,-44,501,12.9,1374,1421,0,42404,41.132,1
3940739,500,uL/min,15,501,12.9,1374,1421,0,42404,41.132,1
3940759,500,uL/min,43,501,12.9,1374,1421,0,42404,41.132,1
3940780,500,uL/min,95,501,12.9,1374,1421,0,42404,41.132,1
3940801,500,uL/min,219,501,12.9,1374,1421,0,42404,41.132,1
3940821,500,uL/min,257,501,12.9,1374,1421,0,42405,41.133,1
3940842,500,uL/min,318,501,12.9,1374,1421,0,42405,41.133,1
3940863,500,uL/min,314,501,12.9,1374,1421,0,42405,41.133,1
3940884,500,uL/min,428,501,12.9,1374,1421,0,42405,41.133,1
3940904,500,uL/min,585,501,12.9,1374,1421,0,42405,41.133,1
3940925,500,uL/min,673,500,12.9,1374,1421,0,42406,41.133,1
3940946,500,uL/min,721,500,12.9,1374,1421,0,42406,41.134,1
3940967,500,uL/min,778,500,12.9,1374,1421,0,42406,41.134,1
3940987,500,uL/min,851,500,12.9,1374,1421,0,42406,41.134,1
3941008,500,uL/min,937,500,12.9,1374,1421,0,42406,41.134,1
3941029,500,uL/min,844,500,12.9,1374,1421,0,42406,41.134,1
3941050,500,uL/min,812,500,12.9,1374,1420,0,42407,41.134,1
3941070,500,uL/min,769,500,12.9,1374,1420,0,42407,41.135,1
3941091,500,uL/min,716,500,12.9,1374,1420,0,42407,41.135,1
3941112,500,uL/min,625,500,12.9,1374,1420,0,42407,41.135,1
3941133,500,uL/min,630,500,12.9,1374,1420,0,42407,41.135,1
3941153,500,uL/min,686,500,12.9,1374,1420,0,42407,41.135,1
3941174,500,uL/min,672,500,12.9,1374,1420,0,42408,41.135,1
3941195,500,uL/min,658,500,12.9,1374,1420,0,42408,41.136,1
3941216,500,uL/min,629,500,12.9,1374,1420,0,42408,41.136,1
3941236,500,uL/min,641,500,12.9,1374,1420,0,42408,41.136,1
3941257,500,uL/min,646,500,12.9,1374,1420,0,42408,41.136,1
3941278,500,uL/min,626,500,12.9,1374,1420,0,42408,41.136,1
3941299,500,uL/min,578,500,12.9,1374,1420,0,42409,41.136,1
3941319,500,uL/min,580,500,12.9,1374,1420,0,42409,41.137,1
3941340,500,uL/min,509,500,12.9,1374,1420,0,42409,41.137,1
3941361,500,uL/min,484,500,12.9,1374,1420,0,42409,41.137,1
3941381,500,uL/min,425,500,12.9,1374,1420,0,42409,41.137,1
3941402,500,uL/min,111,500,12.9,1374,1420,0,42410,41.137,1
3941423,500,uL/min,-178,500,12.9,1374,1420,0,42410,41.137,1
3941444,500,uL/min,-38,500,12.9,1374,1420,0,42410,41.138,1
3941464,500,uL/min,19,500,12.9,1374,1420,0,42410,41.138,1
3941485,500,uL/min,49,500,12.9,1374,1420,0,42410,41.138,1
3941506,500,uL/min,60,500,12.9,1374,1420,0,42410,41.138,1
3941527,500,uL/min,203,500,12.9,1374,1420,0,42411,41.138,1
3941547,500,uL/min,296,500,12.9,1374,1420,0,42411,41.138,1
3941568,500,uL/min,288,500,12.9,1374,1420,0,42411,41.139,1
3941589,500,uL/min,320,500,12.9,1374,1420,0,42411,41.139,1
3941610,500,uL/min,415,500,12.9,1374,1420,0,42411,41.139,1
3941630,500,uL/min,542,500,12.9,1374,1420,0,42411,41.139,1
3941651,500,uL/min,634,500,12.9,1374,1420,0,42412,41.139,1
3941672,500,uL/min,713,500,12.9,1374,1420,0,42412,41.139,1
3941693,500,uL/min,800,500,12.9,1374,1420,0,42412,41.14,1
3941713,500,uL/min,895,500,12.9,1374,1420,0,42412,41.14,1
3941734,500,uL/min,919,500,12.9,1374,1420,0,42412,41.14,1
3941755,500,uL/min,877,500,12.9,1374,1420,0,42412,41.14,1
3941775,500,uL/min,881,500,12.9,1374,1420,0,42413,41.14,1
3941796,500,uL/min,840,500,12.9,1374,1420,0,42413,41.14,1
3941817,500,uL/min,863,500,12.9,1374,1420,0,42413,41.141,1
3941838,500,uL/min,734,500,12.9,1374,1420,0,42413,41.141,1
3941858,500,uL/min,687,500,12.9,1374,1420,0,42413,41.141,1
3941879,500,uL/min,628,500,12.9,1374,1420,0,42413,41.141,1
3941900,500,uL/min,674,500,12.9,1374,1420,0,42414,41.141,1
3941921,500,uL/min,591,500,12.9,1374,1420,0,42414,41.141,1
3941941,500,uL/min,602,500,12.9,1374,1420,0,42414,41.142,1
3941962,500,uL/min,566,500,12.9,1374,1420,0,42414,41.142,1
3941983,500,uL/min,524,500,12.9,1374,1420,0,42414,41.142,1
3942003,500,uL/min,523,500,12.9,1374,1420,0,42415,41.142,1
3942024,500,uL/min,529,500,12.9,1374,1420,0,42415,41.142,1
3942045,500,uL/min,568,500,12.9,1374,1420,0,42415,41.142,1
3942066,500,uL/min,516,500,12.9,1374,1420,0,42415,41.143,1
3942087,500,uL/min,479,500,12.9,1374,1420,0,42415,41.143,1
3942107,500,uL/min,447,500,12.9,1374,1420,0,42415,41.143,1
3942128,500,uL/min,364,500,12.9,1374,1420,0,42416,41.143,1
3942149,500,uL/min,-208,500,12.9,1374,1420,0,42416,41.143,1
3942169,500,uL/min,-43,500,12.9,1374,1420,0,42416,41.143,1
3942190,500,uL/min,11,500,12.9,1374,1420,0,42416,41.144,1
3942211,500,uL/min,39,500,12.9,1374,1420,0,42416,41.144,1
3942232,500,uL/min,49,499,12.9,1374,1420,0,42416,41.144,1
3942252,500,uL/min,126,499,12.9,1374,1420,0,42417,41.144,1
3942273,500,uL/min,246,499,12.9,1374,1420,0,42417,41.144,1
3942294,500,uL/min,280,499,12.9,1374,1420,0,42417,41.144,1
3942315,500,uL/min,314,499,12.9,1374,1420,0,42417,41.145,1
3942335,500,uL/min,392,499,12.9,1374,1420,0,42417,41.145,1
3942356,500,uL/min,461,499,12.9,1374,1420,0,42417,41.145,1
3942377,500,uL/min,549,499,12.9,1374,1420,0,42418,41.145,1
3942397,500,uL/min,695,499,12.9,1374,1420,0,42418,41.145,1
3942418,500,uL/min,716,499,12.9,1374,1420,0,42418,41.145,1
3942439,500,uL/min,786,499,12.9,1374,1420,0,42418,41.146,1
3942460,500,uL/min,962,499,12.9,1374,1420,0,42418,41.146,1
3942480,500,uL/min,892,499,12.9,1374,1420,0,42418,41.146,1
3942501,500,uL/min,921,499,12.9,1374,1420,0,42419,41.146,1
3942522,500,uL/min,852,499,12.9,1374,1420,0,42419,41.146,1
3942543,500,uL/min,798,499,12.9,1374,1420,0,42419,41.146,1
3942563,500,uL/min,815,499,12.9,1374,1420,0,42419,41.147,1
3942584,500,uL/min,797,499,12.9,1374,1420,0,42419,41.147,1
3942605,500,uL/min,728,499,12.9,1374,1420,0,42420,41.147,1
3942626,500,uL/min,747,499,12.9,1374,1420,0,42420,41.147,1
3942646,500,uL/min,648,499,12.9,1374,1420,0,42420,41.147,1
3942667,500,uL/min,606,499,12.9,1374,1420,0,42420,41.147,1
3942688,500,uL/min,587,499,12.9,1374,1420,0,42420,41.148,1
3942708,500,uL/min,492,499,12.9,1374,1420,0,42420,41.148,1
3942729,500,uL/min,504,499,12.9,1374,1420,0,42421,41.148,1
3942750,500,uL/min,513,499,12.9,1374,1420,0,42421,41.148,1
3942771,500,uL/min,539,499,12.9,1374,1420,0,42421,41.148,1
3942791,500,uL/min,495,499,12.9,1374,1420,0,42421,41.148,1
3942812,500,uL/min,483,499,12.9,1374,1420,0,42421,41.149,1
3942833,500,uL/min,463,499,12.9,1374,1420,0,42421,41.149,1
3942854,500,uL/min,421,499,12.9,1374,1420,0,42422,41.149,1
3942874,500,uL/min,-436,499,12.9,1374,1420,0,42422,41.149,1
3942895,500,uL/min,-3,499,12.9,1374,1420,0,42422,41.149,1
3942916,500,uL/min,23,499,12.9,1374,1420,0,42422,41.149,1
3942937,500,uL/min,51,499,12.9,1374,1420,0,42422,41.15,1
3942957,500,uL/min,70,499,12.9,1374,1420,0,42422,41.15,1
3942978,500,uL/min,165,499,12.9,1374,1420,0,42423,41.15,1
3942999,500,uL/min,211,499,12.9,1374,1420,0,42423,41.15,1
3943019,500,uL/min,257,499,12.9,1374,1420,0,42423,41.15,1
3943040,500,uL/min,291,499,12.9,1374,1420,0,42423,41.15,1
3943061,500,uL/min,356,499,12.9,1374,1420,0,42423,41.151,1
3943082,500,uL/min,459,499,12.9,1374,1420,0,42423,41.151,1
3943102,500,uL/min,526,499,12.9,1374,1420,0,42424,41.151,1
3943123,500,uL/min,632,499,12.9,1374,1420,0,42424,41.151,1
3943144,500,uL/min,656,499,12.9,1374,1420,0,42424,41.151,1
3943165,500,uL/min,677,499,12.9,1374,1420,0,42424,41.151,1
3943185,500,uL/min,825,499,12.9,1374,1420,0,42424,41.152,1
3943206,500,uL/min,892,499,12.9,1374,1420,0,42425,41.152,1
3943227,500,uL/min,910,499,12.9,1374,1420,0,42425,41.152,1
3943248,500,uL/min,886,499,12.9,1374,1420,0,42425,41.152,1
3943268,500,uL/min,863,499,12.9,1374,1420,0,42425,41.152,1
3943289,500,uL/min,821,499,12.9,1374,1420,0,42425,41.152,1
3943310,500,uL/min,855,500,12.9,1374,1420,0,42425,41.153,1
3943330,500,uL/min,742,500,12.9,1374,1420,0,42426,41.153,1
3943351,500,uL/min,740,500,12.9,1374,1420,0,42426,41.153,1
3943372,500,uL/min,731,500,12.9,1374,1420,0,42426,41.153,1
3943393,500,uL/min,701,500,12.9,1374,1420,0,42426,41.153,1
3943413,500,uL/min,644,500,12.9,1374,1420,0,42426,41.153,1
3943434,500,uL/min,581,500,12.9,1374,1420,0,42426,41.154,1
3943455,500,uL/min,506,500,12.9,1374,1420,0,42427,41.154,1
3943476,500,uL/min,480,500,12.9,1374,1420,0,42427,41.154,1
3943497,500,uL/min,491,500,12.9,1374,1420,0,42427,41.154,1
3943517,500,uL/min,490,500,12.9,1374,1420,0,42427,41.154,1
3943538,500,uL/min,495,500,12.9,1374,1420,0,42427,41.154,1
3943559,500,uL/min,405,500,12.9,1374,1420,0,42427,41.155,1
3943579,500,uL/min,396,500,12.9,1374,1420,0,42428,41.155,1
3943600,500,uL/min,-199,500,12.9,1374,1420,0,42428,41.155,1
3943621,500,uL/min,-35,500,12.9,1374,1420,0,42428,41.155,1
3943642,500,uL/min,3,500,12.9,1374,1420,0,42428,41.155,1
3943662,500,uL/min,45,500,12.9,1374,1420,0,42428,41.155,1
3943683,500,uL/min,44,500,12.9,1374,1420,0,42429,41.156,1
3943704,500,uL/min,145,500,12.9,1374,1420,0,42429,41.156,1
3943725,500,uL/min,201,500,12.9,1374,1420,0,42429,41.156,1
3943745,500,uL/min,264,500,12.9,1374,1420,0,42429,41.156,1
3943766,500,uL/min,298,500,12.9,1374,1420,0,42429,41.156,1
3943787,500,uL/min,453,500,12.9,1374,1420,0,42429,41.156,1
3943808,500,uL/min,575,500,12.9,1374,1420,0,42430,41.157,1
3943828,500,uL/min,564,500,12.9,1374,1420,0,42430,41.157,1
3943849,500,uL/min,606,500,12.9,1374,1420,0,42430,41.157,1
3943870,500,uL/min,659,500,12.9,1374,1420,0,42430,41.157,1
3943891,500,uL/min,767,500,12.9,1374,1420,0,42430,41.157,1
3943911,500,uL/min,798,500,12.9,1374,1420,0,42430,41.157,1
3943932,500,uL/min,869,500,12.9,1374,1420,0,42431,41.158,1
3943953,500,uL/min,852,500,12.9,1374,1420,0,42431,41.158,1
3943974,500,uL/min,767,500,12.9,1374,1420,0,42431,41.158,1
3943994,500,uL/min,854,500,12.9,1374,1420,0,42431,41.158,1
3944015,500,uL/min,771,500,12.9,1374,1420,0,42431,41.158,1
3944036,500,uL/min,830,500,12.9,1374,1420,0,42431,41.159,1
3944056,500,uL/min,776,500,12.9,1374,1420,0,42432,41.159,1
3944077,500,uL/min,816,500,12.9,1374,1420,0,42432,41.159,1
3944098,500,uL/min,787,500,12.9,1374,1420,0,42432,41.159,1
3944119,500,uL/min,736,500,12.9,1374,1420,0,42432,41.159,1
3944139,500,uL/min,713,500,12.9,1374,1420,0,42432,41.159,1
3944160,500,uL/min,654,500,12.9,1374,1420,0,42432,41.16,1
3944181,500,uL/min,563,500,12.9,1374,1420,0,42433,41.16,1
3944202,500,uL/min,549,500,12.9,1374,1420,0,42433,41.16,1
3944222,500,uL/min,591,500,12.9,1374,1420,0,42433,41.16,1
3944243,500,uL/min,529,500,12.9,1374,1420,0,42433,41.16,1
3944264,500,uL/min,393,500,12.9,1374,1420,0,42433,41.16,1
3944285,500,uL/min,371,500,12.9,1374,1420,0,42434,41.161,1
3944305,500,uL/min,394,500,12.9,1374,1420,0,42434,41.161,1
3944326,500,uL/min,249,500,12.9,1374,1420,0,42434,41.161,1
3944347,500,uL/min,-582,500,12.9,1374,1420,0,42434,41.161,1
3944367,500,uL/min,-17,500,12.9,1374,1420,0,42434,41.161,1
3944388,500,uL/min,38,500,12.9,1374,1420,0,42434,41.161,1
3944409,500,uL/min,64,500,12.9,1374,1420,0,42435,41.162,1
3944430,500,uL/min,71,500,12.9,1374,1420,0,42435,41.162,1
3944450,500,uL/min,187,500,12.9,1374,1420,0,42435,41.162,1
3944471,500,uL/min,252,500,12.9,1374,1420,0,42435,41.162,1
3944492,500,uL/min,255,500,12.9,1374,1420,0,42435,41.162,1
3944513,500,uL/min,351,500,12.9,1374,1420,0,42435,41.162,1
3944533,500,uL/min,490,500,12.9,1374,1420,0,42436,41.163,1
3944554,500,uL/min,596,500,12.9,1374,1420,0,42436,41.163,1
3944575,500,uL/min,708,500,12.9,1374,1420,0,42436,41.163,1
3944596,500,uL/min,761,500,12.9,1374,1420,0,42436,41.163,1
3944616,500,uL/min,738,500,12.9,1374,1420,0,42436,41.163,1
3944637,500,uL/min,786,500,12.9,1374,1420,0,42436,41.163,1
3944658,500,uL/min,837,500,12.9,1374,1420,0,42437,41.164,1
3944679,500,uL/min,822,500,12.9,1374,1421,0,42437,41.164,1
3944699,500,uL/min,760,500,12.9,1374,1421,0,42437,41.164,1
3944720,500,uL/min,741,500,12.9,1374,1421,0,42437,41.164,1
3944741,500,uL/min,674,500,12.9,1374,1421,0,42437,41.164,1
3944762,500,uL/min,761,500,12.9,1374,1421,0,42437,41.164,1
3944782,500,uL/min,674,500,12.9,1374,1421,0,42438,41.165,1
3944803,500,uL/min,678,500,12.9,1374,1421,0,42438,41.165,1
3944824,500,uL/min,718,500,12.9,1374,1421,0,42438,41.165,1
3944845,500,uL/min,746,500,12.9,1374,1421,0,42438,41.165,1
3944865,500,uL/min,719,500,12.9,1374,1421,0,42438,41.165,1
3944886,500,uL/min,654,500,12.9,1374,1421,0,42439,41.165,1
3944907,500,uL/min,607,500,12.9,1374,1421,0,42439,41.166,1
3944928,500,uL/min,599,500,12.9,1374,1421,0,42439,41.166,1
3944948,500,uL/min,582,500,12.9,1374,1421,0,42439,41.166,1
3944969,500,uL/min,573,500,12.9,1374,1421,0,42439,41.166,1
3944990,500,uL/min,521,500,12.9,1374,1421,0,42439,41.166,1
3945011,500,uL/min,431,500,12.9,1374,1421,0,42440,41.166,1
3945031,500,uL/min,379,500,12.9,1374,1421,0,42440,41.167,1
3945052,500,uL/min,319,500,12.9,1374,1421,0,42440,41.167,1
3945073,500,uL/min,49,500,12.9,1374,1421,0,42440,41.167,1
3945094,500,uL/min,-551,501,12.9,1374,1421,0,42440,41.167,1
3945114,500,uL/min,-158,501,12.9,1374,1421,0,42440,41.167,1
3945135,500,uL/min,-15,501,12.9,1374,1421,0,42441,41.167,1
3945156,500,uL/min,45,501,12.9,1374,1421,0,42441,41.168,1
3945176,500,uL/min,159,501,12.9,1374,1421,0,42441,41.168,1
3945197,500,uL/min,248,501,12.9,1374,1421,0,42441,41.168,1
3945218,500,uL/min,319,501,12.9,1374,1421,0,42441,41.168,1
3945239,500,uL/min,316,501,12.9,1374,1421,0,42441,41.168,1
3945259,500,uL/min,452,501,12.9,1374,1421,0,42442,41.168,1
3945280,500,uL/min,569,501,12.9,1374,1421,0,42442,41.169,1
3945301,500,uL/min,704,501,12.9,1374,1421,0,42442,41.169,1
3945322,500,uL/min,732,501,12.9,1374,1421,0,42442,41.169,1
3945342,500,uL/min,821,501,12.9,1374,1421,0,42442,41.169,1
3945363,500,uL/min,840,501,12.9,1374,1421,0,42443,41.169,1
3945384,500,uL/min,994,501,12.9,1374,1421,0,42443,41.169,1
3945404,500,uL/min,824,501,12.9,1374,1421,0,42443,41.17,1
3945425,500,uL/min,769,501,12.9,1374,1421,0,42443,41.17,1
3945446,500,uL/min,682,501,12.9,1374,1421,0,42443,41.17,1
3945467,500,uL/min,718,501,12.9,1374,1421,0,42443,41.17,1
3945487,500,uL/min,710,501,12.9,1374,1421,0,42444,41.17,1
3945508,500,uL/min,648,501,12.9,1374,1421,0,42444,41.17,1
3945529,500,uL/min,663,501,12.9,1374,1421,0,42444,41.171,1
3945550,500,uL/min,695,501,12.9,1374,1421,0,42444,41.171,1
3945570,500,uL/min,671,501,12.9,1374,1421,0,42444,41.171,1
3945591,500,uL/min,671,501,12.9,1374,1421,0,42444,41.171,1
3945612,500,uL/min,665,501,12.9,1374,1421,0,42445,41.171,1
3945633,500,uL/min,638,501,12.9,1374,1421,0,42445,41.171,1
3945653,500,uL/min,630,501,12.9,1374,1421,0,42445,41.172,1
3945674,500,uL/min,614,501,12.9,1374,1421,0,42445,41.172,1
3945695,500,uL/min,554,501,12.9,1374,1421,0,42445,41.172,1
3945715,500,uL/min,514,501,12.9,1374,1421,0,42445,41.172,1
3945736,500,uL/min,485,501,12.9,1374,1421,0,42446,41.172,1
3945757,500,uL/min,416,501,12.9,1374,1421,0,42446,41.172,1
3945778,500,uL/min,277,501,12.9,1374,1421,0,42446,41.173,1
3945798,500,uL/min,-98,501,12.9,1374,1421,0,42446,41.173,1
3945819,500,uL/min,-295,501,12.9,1374,1421,0,42446,41.173,1
3945840,500,uL/min,-17,501,12.9,1374,1421,0,42446,41.173,1
3945861,500,uL/min,23,501,12.9,1374,1421,0,42447,41.173,1
3945881,500,uL/min,47,501,12.9,1374,1421,0,42447,41.173,1
3945902,500,uL/min,132,501,12.9,1374,1421,0,42447,41.174,1
3945923,500,uL/min,285,501,12.9,1374,1421,0,42447,41.174,1
3945943,500,uL/min,276,501,12.9,1374,1421,0,42447,41.174,1
3945964,500,uL/min,329,501,12.9,1374,1421,0,42448,41.174,1
3945985,500,uL/min,450,501,12.9,1374,1421,0,42448,41.174,1
3946006,500,uL/min,579,501,12.9,1374,1421,0,42448,41.174,1
3946026,500,uL/min,679,501,12.9,1373,1422,0,42448,41.175,1
3946047,500,uL/min,720,501,12.9,1373,1422,0,42448,41.175,1
3946068,500,uL/min,764,501,12.9,1373,1422,0,42448,41.175,1
3946088,500,uL/min,856,501,12.9,1373,1422,0,42449,41.175,1
3946109,500,uL/min,920,501,12.9,1373,1422,0,42449,41.175,1
3946130,500,uL/min,872,501,12.9,1373,1422,0,42449,41.175,1
3946151,500,uL/min,868,501,12.9,1373,1422,0,42449,41.176,1
3946171,500,uL/min,904,501,12.9,1373,1422,0,42449,41.176,1
3946192,500,uL/min,745,501,12.9,1373,1422,0,42449,41.176,1
3946213,500,uL/min,653,501,12.9,1373,1422,0,42450,41.176,1
3946233,500,uL/min,616,501,12.9,1373,1422,0,42450,41.176,1
3946254,500,uL/min,633,501,12.9,1373,1422,0,42450,41.176,1
3946275,500,uL/min,671,501,12.9,1373,1422,0,42450,41.177,1
3946296,500,uL/min,643,501,12.9,1373,1422,0,42450,41.177,1
3946316,500,uL/min,645,501,12.9,1373,1422,0,42450,41.177,1
3946337,500,uL/min,587,501,12.9,1373,1422,0,42451,41.177,1
3946358,500,uL/min,594,501,12.9,1373,1422,0,42451,41.177,1
3946379,500,uL/min,571,501,12.9,1373,1422,0,42451,41.177,1
3946399,500,uL/min,586,501,12.9,1373,1422,0,42451,41.178,1
3946420,500,uL/min,557,501,12.9,1373,1422,0,42451,41.178,1
3946441,500,uL/min,561,501,12.9,1373,1422,0,42452,41.178,1
3946462,500,uL/min,512,501,12.9,1373,1422,0,42452,41.178,1
3946482,500,uL/min,429,501,12.9,1373,1422,0,42452,41.178,1
3946503,500,uL/min,401,501,12.9,1373,1422,0,42452,41.178,1
3946524,500,uL/min,59,501,12.9,1373,1422,0,42452,41.179,1
3946544,500,uL/min,-564,501,12.9,1373,1422,0,42452,41.179,1
3946565,500,uL/min,-55,501,12.9,1373,1422,0,42453,41.179,1
3946586,500,uL/min,14,501,12.9,1373,1422,0,42453,41.179,1
3946607,500,uL/min,46,501,12.9,1373,1422,0,42453,41.179,1
3946627,500,uL/min,153,501,12.9,1373,1422,0,42453,41.179,1
3946648,500,uL/min,195,501,12.9,1373,1422,0,42453,41.18,1
3946669,500,uL/min,282,501,12.9,1373,1422,0,42453,41.18,1
3946689,500,uL/min,333,502,12.9,1373,1422,0,42454,41.18,1
3946710,500,uL/min,408,502,12.9,1373,1422,0,42454,41.18,1
3946731,500,uL/min,471,502,12.9,1373,1422,0,42454,41.18,1
3946752,500,uL/min,591,502,12.9,1373,1422,0,42454,41.18,1
3946772,500,uL/min,710,502,12.9,1373,1422,0,42454,41.181,1
3946793,500,uL/min,794,502,12.9,1373,1422,0,42454,41.181,1
3946814,500,uL/min,765,502,12.9,1373,1422,0,42455,41.181,1
3946835,500,uL/min,915,502,12.9,1373,1422,0,42455,41.181,1
3946855,500,uL/min,938,502,12.9,1373,1422,0,42455,41.181,1
3946876,500,uL/min,1002,502,12.9,1373,1422,0,42455,41.181,1
3946897,500,uL/min,841,502,12.9,1373,1422,0,42455,41.182,1
3946918,500,uL/min,869,502,12.9,1373,1422,0,42455,41.182,1
3946938,500,uL/min,776,502,12.9,1373,1422,0,42456,41.182,1
3946959,500,uL/min,791,502,12.9,1373,1422,0,42456,41.182,1
3946980,500,uL/min,608,502,12.9,1373,1422,0,42456,41.182,1
3947001,500,uL/min,553,502,12.9,1373,1422,0,42456,41.183,1
3947021,500,uL/min,595,502,12.9,1373,1422,0,42456,41.183,1
3947042,500,uL/min,678,502,12.9,1373,1422,0,42457,41.183,1
3947063,500,uL/min,597,502,12.9,1373,1422,0,42457,41.183,1
3947083,500,uL/min,537,502,12.9,1373,1422,0,42457,41.183,1
3947104,500,uL/min,574,502,12.9,1373,1422,0,42457,41.183,1
3947125,500,uL/min,555,502,12.9,1373,1422,0,42457,41.184,1
3947146,500,uL/min,583,502,12.9,1373,1422,0,42457,41.184,1
3947166,500,uL/min,522,502,12.9,1373,1422,0,42458,41.184,1
3947187,500,uL/min,492,502,12.9,1373,1422,0,42458,41.184,1
3947208,500,uL/min,481,501,12.9,1373,1422,0,42458,41.184,1
3947228,500,uL/min,409,501,12.9,1373,1422,0,42458,41.184,1
3947249,500,uL/min,67,501,12.9,1373,1422,0,42458,41.185,1
3947270,500,uL/min,-40,501,12.9,1373,1422,0,42458,41.185,1
3947291,500,uL/min,-335,501,12.9,1373,1422,0,42459,41.185,1
3947311,500,uL/min,-33,501,12.9,1373,1422,0,42459,41.185,1
3947332,500,uL/min,20,501,12.9,1373,1422,0,42459,41.185,1
3947353,500,uL/min,100,501,12.9,1373,1422,0,42459,41.185,1
3947374,500,uL/min,160,501,12.9,1373,1422,0,42459,41.186,1
3947394,500,uL/min,233,501,12.9,1373,1422,0,42459,41.186,1
3947415,500,uL/min,292,501,12.9,1373,1422,0,42460,41.186,1
3947436,500,uL/min,349,501,12.9,1373,1422,0,42460,41.186,1
3947456,500,uL/min,421,501,12.9,1373,1422,0,42460,41.186,1
3947477,500,uL/min,572,501,12.9,1373,1422,0,42460,41.186,1
3947498,500,uL/min,641,501,12.9,1373,1422,0,42460,41.187,1
3947519,500,uL/min,737,501,12.9,1373,1422,0,42461,41.187,1
3947539,500,uL/min,758,501,12.9,1373,1422,0,42461,41.187,1
3947560,500,uL/min,884,501,12.9,1373,1422,0,42461,41.187,1
3947581,500,uL/min,1033,501,12.9,1373,1422,0,42461,41.187,1
3947602,500,uL/min,942,501,12.9,1373,1422,0,42461,41.187,1
3947622,500,uL/min,923,501,12.9,1373,1422,0,42461,41.188,1
3947643,500,uL/min,886,501,12.9,1373,1422,0,42462,41.188,1
3947664,500,uL/min,855,501,12.9,1373,1422,0,42462,41.188,1
3947685,500,uL/min,777,501,12.9,1373,1422,0,42462,41.188,1
3947705,500,uL/min,720,501,12.9,1373,1422,0,42462,41.188,1
3947726,500,uL/min,689,501,12.9,1373,1422,0,42462,41.188,1
3947747,500,uL/min,618,501,12.9,1373,1422,0,42462,41.189,1
3947767,500,uL/min,570,501,12.9,1373,1422,0,42463,41.189,1
3947788,500,uL/min,571,501,12.9,1373,1422,0,42463,41.189,1
3947809,500,uL/min,596,501,12.9,1373,1422,0,42463,41.189,1
3947830,500,uL/min,600,501,12.9,1373,1422,0,42463,41.189,1
3947850,500,uL/min,506,501,12.9,1373,1422,0,42463,41.189,1
3947871,500,uL/min,546,501,12.9,1373,1422,0,42463,41.19,1
3947892,500,uL/min,530,501,12.9,1373,1422,0,42464,41.19,1
3947912,500,uL/min,518,501,12.9,1373,1422,0,42464,41.19,1
3947933,500,uL/min,522,501,12.9,1373,1422,0,42464,41.19,1
3947954,500,uL/min,450,501,12.9,1373,1422,0,42464,41.19,1
3947975,500,uL/min,357,501,12.9,1373,1422,0,42464,41.19,1
3947995,500,uL/min,-24,501,12.9,1373,1422,0,42464,41.191,1
3948016,500,uL/min,-738,501,12.9,1373,1422,0,42465,41.191,1
3948037,500,uL/min,-21,501,12.9,1373,1422,0,42465,41.191,1
3948057,500,uL/min,5,501,12.9,1373,1422,0,42465,41.191,1
3948078,500,uL/min,50,501,12.9,1373,1422,0,42465,41.191,1
3948099,500,uL/min,133,501,12.9,1373,1422,0,42465,41.191,1
3948120,500,uL/min,202,501,12.9,1373,1422,0,42466,41.192,1
3948140,500,uL/min,276,501,12.9,1373,1422,0,42466,41.192,1
