t,sp,unit,r_flw,f_flw,rpm_cmd,rpm_sp,sps,top,cal%,vol_uL,mass_g,pumpOn
163197,5,rpm,-1101,268,5.0,5.0,533,3661,0,650,0.63,1
163217,5,rpm,-9,268,5.0,5.0,533,3661,0,650,0.63,1
163238,5,rpm,-1,268,5.0,5.0,533,3661,0,650,0.63,1
163258,5,rpm,-1,268,5.0,5.0,533,3661,0,650,0.63,1
163279,5,rpm,-1,268,5.0,5.0,533,3661,0,650,0.63,1
163300,5,rpm,-2,268,5.0,5.0,533,3661,0,650,0.631,1
163320,5,rpm,-1,268,5.0,5.0,533,3661,0,650,0.631,1
163341,5,rpm,-1,268,5.0,5.0,533,3661,0,650,0.631,1
163362,5,rpm,-1,269,5.0,5.0,533,3661,0,650,0.631,1
163382,5,rpm,0,269,5.0,5.0,533,3661,0,650,0.631,1
163403,5,rpm,-1,269,5.0,5.0,533,3661,0,650,0.631,1
163423,5,rpm,0,269,5.0,5.0,533,3661,0,651,0.631,1
163444,5,rpm,0,269,5.0,5.0,533,3661,0,651,0.631,1
163465,5,rpm,0,269,5.0,5.0,533,3661,0,651,0.631,1
163485,5,rpm,1,269,5.0,5.0,533,3661,0,651,0.631,1
163506,5,rpm,0,269,5.0,5.0,533,3661,0,651,0.631,1
163527,5,rpm,1,269,5.0,5.0,533,3661,0,651,0.632,1
163547,5,rpm,1,269,5.0,5.0,533,3661,0,651,0.632,1
163568,5,rpm,0,269,5.0,5.0,533,3661,0,651,0.632,1
163588,5,rpm,1,269,5.0,5.0,533,3661,0,651,0.632,1
163609,5,rpm,0,269,5.0,5.0,533,3661,0,651,0.632,1
163630,5,rpm,1,270,5.0,5.0,533,3661,0,652,0.632,1
